source	target
CAGL0J11682g	CAGL0J00429g
CAGL0K00715g	CAGL0J00429g
CAGL0K02233g	CAGL0J00429g
CAGL0K02893g	CAGL0J00429g
CAGL0K08338g	CAGL0J00429g
CAGL0K10780g	CAGL0J00429g
CAGL0L00979g	CAGL0J00429g
CAGL0L01089g	CAGL0J00429g
CAGL0L02079g	CAGL0J00429g
CAGL0L02937g	CAGL0J00429g
CAGL0L04664g	CAGL0J00429g
CAGL0L06160g	CAGL0J00429g
CAGL0L10406g	CAGL0J00429g
CAGL0L10868g	CAGL0J00429g
CAGL0L11000g	CAGL0J00429g
CAGL0L12936g	CAGL0J00429g
CAGL0M03795g	CAGL0J00429g
CAGL0M04873g	CAGL0J00429g
CAGL0M06369g	CAGL0J00429g
CAGL0M06457g	CAGL0J00429g
CAGL0M07271g	CAGL0J00429g
CAGL0M07722g	CAGL0J00429g
CAGL0K08756g	CAGL0J00451g
CAGL0J00649g	CAGL0J00473g
CAGL0J01848g	CAGL0J00473g
CAGL0J03234g	CAGL0J00473g
CAGL0J03806g	CAGL0J00473g
CAGL0J03894g	CAGL0J00473g
CAGL0J04576g	CAGL0J00473g
CAGL0J06374g	CAGL0J00473g
CAGL0J07062g	CAGL0J00473g
CAGL0J07766g	CAGL0J00473g
CAGL0J08679g	CAGL0J00473g
CAGL0J10010g	CAGL0J00473g
CAGL0J10164g	CAGL0J00473g
CAGL0J10362g	CAGL0J00473g
CAGL0K01859g	CAGL0J00473g
CAGL0K02233g	CAGL0J00473g
CAGL0K03091g	CAGL0J00473g
CAGL0K04103g	CAGL0J00473g
CAGL0K06061g	CAGL0J00473g
CAGL0K06567g	CAGL0J00473g
CAGL0K06633g	CAGL0J00473g
CAGL0K09042g	CAGL0J00473g
CAGL0K10362g	CAGL0J00473g
CAGL0K10780g	CAGL0J00473g
CAGL0K11231g	CAGL0J00473g
CAGL0L00979g	CAGL0J00473g
CAGL0L02079g	CAGL0J00473g
CAGL0L02937g	CAGL0J00473g
CAGL0L03806g	CAGL0J00473g
CAGL0L03846g	CAGL0J00473g
CAGL0L05500g	CAGL0J00473g
CAGL0L08114g	CAGL0J00473g
CAGL0L08118g	CAGL0J00473g
CAGL0L08184g	CAGL0J00473g
CAGL0L08756g	CAGL0J00473g
CAGL0L10164g	CAGL0J00473g
CAGL0L10868g	CAGL0J00473g
CAGL0L10890g	CAGL0J00473g
CAGL0L11000g	CAGL0J00473g
CAGL0L11506g	CAGL0J00473g
CAGL0M05775g	CAGL0J00473g
CAGL0M06369g	CAGL0J00473g
CAGL0M06457g	CAGL0J00473g
CAGL0M07656g	CAGL0J00473g
CAGL0M10241g	CAGL0J00473g
CAGL0M11110g	CAGL0J00473g
CAGL0J01848g	CAGL0J00649g
CAGL0J03234g	CAGL0J00649g
CAGL0J03894g	CAGL0J00649g
CAGL0J04004g	CAGL0J00649g
CAGL0J04070g	CAGL0J00649g
CAGL0J04576g	CAGL0J00649g
CAGL0J05984g	CAGL0J00649g
CAGL0J06374g	CAGL0J00649g
CAGL0J07062g	CAGL0J00649g
CAGL0J07678g	CAGL0J00649g
CAGL0J07766g	CAGL0J00649g
CAGL0J08679g	CAGL0J00649g
CAGL0J09614g	CAGL0J00649g
CAGL0J10010g	CAGL0J00649g
CAGL0J10164g	CAGL0J00649g
CAGL0J10362g	CAGL0J00649g
CAGL0K01859g	CAGL0J00649g
CAGL0K02233g	CAGL0J00649g
CAGL0K06061g	CAGL0J00649g
CAGL0K06567g	CAGL0J00649g
CAGL0K07205g	CAGL0J00649g
CAGL0K09042g	CAGL0J00649g
CAGL0K09724g	CAGL0J00649g
CAGL0K10780g	CAGL0J00649g
CAGL0L00979g	CAGL0J00649g
CAGL0L03806g	CAGL0J00649g
CAGL0L03846g	CAGL0J00649g
CAGL0L04510g	CAGL0J00649g
CAGL0L05500g	CAGL0J00649g
CAGL0L08114g	CAGL0J00649g
CAGL0L08118g	CAGL0J00649g
CAGL0L08184g	CAGL0J00649g
CAGL0L08756g	CAGL0J00649g
CAGL0L10142g	CAGL0J00649g
CAGL0L10890g	CAGL0J00649g
CAGL0L11000g	CAGL0J00649g
CAGL0L11506g	CAGL0J00649g
CAGL0L13156g	CAGL0J00649g
CAGL0M00770g	CAGL0J00649g
CAGL0M03795g	CAGL0J00649g
CAGL0M05775g	CAGL0J00649g
CAGL0M06369g	CAGL0J00649g
CAGL0M06457g	CAGL0J00649g
CAGL0M07656g	CAGL0J00649g
CAGL0M07722g	CAGL0J00649g
CAGL0M11110g	CAGL0J00649g
CAGL0J06666g	CAGL0J00847g
CAGL0J09240g	CAGL0J00847g
CAGL0K02893g	CAGL0J00847g
CAGL0L00759g	CAGL0J00847g
CAGL0L01089g	CAGL0J00847g
CAGL0L05236g	CAGL0J00847g
CAGL0L07502g	CAGL0J00847g
CAGL0L10406g	CAGL0J00847g
CAGL0M04191g	CAGL0J00847g
CAGL0M05995g	CAGL0J00847g
CAGL0M09581g	CAGL0J00847g
CAGL0M09713g	CAGL0J00847g
CAGL0M12881g	CAGL0J00847g
CAGL0J09328g	CAGL0J01045g
CAGL0J09614g	CAGL0J01045g
CAGL0J10846g	CAGL0J01045g
CAGL0J11792g	CAGL0J01045g
CAGL0K00715g	CAGL0J01045g
CAGL0K02893g	CAGL0J01045g
CAGL0K04499g	CAGL0J01045g
CAGL0K07205g	CAGL0J01045g
CAGL0K08338g	CAGL0J01045g
CAGL0K10340g	CAGL0J01045g
CAGL0L03377g	CAGL0J01045g
CAGL0L05236g	CAGL0J01045g
CAGL0L05786g	CAGL0J01045g
CAGL0L10868g	CAGL0J01045g
CAGL0M02167g	CAGL0J01045g
CAGL0M04191g	CAGL0J01045g
CAGL0M13717g	CAGL0J01045g
CAGL0J04950g	CAGL0J01441g
CAGL0K01177g	CAGL0J01441g
CAGL0K04103g	CAGL0J01441g
CAGL0K06633g	CAGL0J01441g
CAGL0K07590g	CAGL0J01441g
CAGL0K09372g	CAGL0J01441g
CAGL0K09988g	CAGL0J01441g
CAGL0K11231g	CAGL0J01441g
CAGL0L01771g	CAGL0J01441g
CAGL0L03696g	CAGL0J01441g
CAGL0M01364g	CAGL0J01441g
CAGL0J03234g	CAGL0J01848g
CAGL0J03894g	CAGL0J01848g
CAGL0J04004g	CAGL0J01848g
CAGL0J04070g	CAGL0J01848g
CAGL0J04576g	CAGL0J01848g
CAGL0J06374g	CAGL0J01848g
CAGL0J07678g	CAGL0J01848g
CAGL0J07766g	CAGL0J01848g
CAGL0J08679g	CAGL0J01848g
CAGL0J10010g	CAGL0J01848g
CAGL0J10164g	CAGL0J01848g
CAGL0J10362g	CAGL0J01848g
CAGL0J10824g	CAGL0J01848g
CAGL0K01859g	CAGL0J01848g
CAGL0K03091g	CAGL0J01848g
CAGL0K06061g	CAGL0J01848g
CAGL0K06567g	CAGL0J01848g
CAGL0K06633g	CAGL0J01848g
CAGL0K09042g	CAGL0J01848g
CAGL0K09724g	CAGL0J01848g
CAGL0L03806g	CAGL0J01848g
CAGL0L04510g	CAGL0J01848g
CAGL0L05500g	CAGL0J01848g
CAGL0L08114g	CAGL0J01848g
CAGL0L08118g	CAGL0J01848g
CAGL0L08184g	CAGL0J01848g
CAGL0L08756g	CAGL0J01848g
CAGL0L10142g	CAGL0J01848g
CAGL0L10890g	CAGL0J01848g
CAGL0L11506g	CAGL0J01848g
CAGL0L12364g	CAGL0J01848g
CAGL0L13156g	CAGL0J01848g
CAGL0M00770g	CAGL0J01848g
CAGL0M05775g	CAGL0J01848g
CAGL0M07656g	CAGL0J01848g
CAGL0M10241g	CAGL0J01848g
CAGL0M11110g	CAGL0J01848g
CAGL0J02530g	CAGL0J02112g
CAGL0J03212g	CAGL0J02112g
CAGL0J07568g	CAGL0J02112g
CAGL0J09262g	CAGL0J02112g
CAGL0K01771g	CAGL0J02112g
CAGL0K04367g	CAGL0J02112g
CAGL0K09372g	CAGL0J02112g
CAGL0K09988g	CAGL0J02112g
CAGL0K10428g	CAGL0J02112g
CAGL0L01177g	CAGL0J02112g
CAGL0L01771g	CAGL0J02112g
CAGL0L03696g	CAGL0J02112g
CAGL0L05742g	CAGL0J02112g
CAGL0L06578g	CAGL0J02112g
CAGL0L12562g	CAGL0J02112g
CAGL0M01562g	CAGL0J02112g
CAGL0M05511g	CAGL0J02112g
CAGL0M06963g	CAGL0J02112g
CAGL0M08602g	CAGL0J02112g
CAGL0J03212g	CAGL0J02530g
CAGL0J09262g	CAGL0J02530g
CAGL0K04367g	CAGL0J02530g
CAGL0K10428g	CAGL0J02530g
CAGL0K12254g	CAGL0J02530g
CAGL0L01177g	CAGL0J02530g
CAGL0L05742g	CAGL0J02530g
CAGL0L06578g	CAGL0J02530g
CAGL0L12562g	CAGL0J02530g
CAGL0M01562g	CAGL0J02530g
CAGL0M05511g	CAGL0J02530g
CAGL0M06963g	CAGL0J02530g
CAGL0M07403g	CAGL0J02530g
CAGL0J04268g	CAGL0J02904g
CAGL0J07568g	CAGL0J02904g
CAGL0J07980g	CAGL0J02904g
CAGL0J09812g	CAGL0J02904g
CAGL0K04301g	CAGL0J02904g
CAGL0K05247g	CAGL0J02904g
CAGL0K05687g	CAGL0J02904g
CAGL0K05813g	CAGL0J02904g
CAGL0K07480g	CAGL0J02904g
CAGL0K10736g	CAGL0J02904g
CAGL0K11858g	CAGL0J02904g
CAGL0L00473g	CAGL0J02904g
CAGL0L00957g	CAGL0J02904g
CAGL0L03135g	CAGL0J02904g
CAGL0L04598g	CAGL0J02904g
CAGL0L06512g	CAGL0J02904g
CAGL0L07480g	CAGL0J02904g
CAGL0L08426g	CAGL0J02904g
CAGL0L09383g	CAGL0J02904g
CAGL0L09537g	CAGL0J02904g
CAGL0L10362g	CAGL0J02904g
CAGL0L10582g	CAGL0J02904g
CAGL0M02211g	CAGL0J02904g
CAGL0M02915g	CAGL0J02904g
CAGL0M04675g	CAGL0J02904g
CAGL0M05511g	CAGL0J02904g
CAGL0M05951g	CAGL0J02904g
CAGL0M08184g	CAGL0J02904g
CAGL0M09229g	CAGL0J02904g
CAGL0K01771g	CAGL0J03212g
CAGL0M06963g	CAGL0J03212g
CAGL0M08602g	CAGL0J03212g
CAGL0J03894g	CAGL0J03234g
CAGL0J04070g	CAGL0J03234g
CAGL0J04576g	CAGL0J03234g
CAGL0J06374g	CAGL0J03234g
CAGL0J07678g	CAGL0J03234g
CAGL0J07766g	CAGL0J03234g
CAGL0J08679g	CAGL0J03234g
CAGL0J10010g	CAGL0J03234g
CAGL0J10164g	CAGL0J03234g
CAGL0J10362g	CAGL0J03234g
CAGL0K01859g	CAGL0J03234g
CAGL0K03091g	CAGL0J03234g
CAGL0K06061g	CAGL0J03234g
CAGL0K06567g	CAGL0J03234g
CAGL0K07205g	CAGL0J03234g
CAGL0K09042g	CAGL0J03234g
CAGL0K09724g	CAGL0J03234g
CAGL0K10362g	CAGL0J03234g
CAGL0L03806g	CAGL0J03234g
CAGL0L03846g	CAGL0J03234g
CAGL0L04510g	CAGL0J03234g
CAGL0L05500g	CAGL0J03234g
CAGL0L08114g	CAGL0J03234g
CAGL0L08118g	CAGL0J03234g
CAGL0L08184g	CAGL0J03234g
CAGL0L08756g	CAGL0J03234g
CAGL0L10890g	CAGL0J03234g
CAGL0L11506g	CAGL0J03234g
CAGL0L13156g	CAGL0J03234g
CAGL0M05775g	CAGL0J03234g
CAGL0M07656g	CAGL0J03234g
CAGL0M10241g	CAGL0J03234g
CAGL0M11110g	CAGL0J03234g
CAGL0K00110g	CAGL0J03762g
CAGL0K00847g	CAGL0J03762g
CAGL0K05357g	CAGL0J03762g
CAGL0K06677g	CAGL0J03762g
CAGL0K07436g	CAGL0J03762g
CAGL0K10428g	CAGL0J03762g
CAGL0L02321g	CAGL0J03762g
CAGL0L07546g	CAGL0J03762g
CAGL0L09108g	CAGL0J03762g
CAGL0L12562g	CAGL0J03762g
CAGL0M07001g	CAGL0J03762g
CAGL0M09669g	CAGL0J03762g
CAGL0J03894g	CAGL0J03806g
CAGL0J04576g	CAGL0J03806g
CAGL0J05984g	CAGL0J03806g
CAGL0J07062g	CAGL0J03806g
CAGL0J08679g	CAGL0J03806g
CAGL0J09614g	CAGL0J03806g
CAGL0J10010g	CAGL0J03806g
CAGL0J11682g	CAGL0J03806g
CAGL0K02233g	CAGL0J03806g
CAGL0K08338g	CAGL0J03806g
CAGL0K10780g	CAGL0J03806g
CAGL0L00979g	CAGL0J03806g
CAGL0L01089g	CAGL0J03806g
CAGL0L02079g	CAGL0J03806g
CAGL0L02937g	CAGL0J03806g
CAGL0L03806g	CAGL0J03806g
CAGL0L04664g	CAGL0J03806g
CAGL0L06160g	CAGL0J03806g
CAGL0L08184g	CAGL0J03806g
CAGL0L10406g	CAGL0J03806g
CAGL0L10868g	CAGL0J03806g
CAGL0L11000g	CAGL0J03806g
CAGL0L11506g	CAGL0J03806g
CAGL0L12936g	CAGL0J03806g
CAGL0M03795g	CAGL0J03806g
CAGL0M04873g	CAGL0J03806g
CAGL0M06369g	CAGL0J03806g
CAGL0M06457g	CAGL0J03806g
CAGL0M07271g	CAGL0J03806g
CAGL0M07722g	CAGL0J03806g
CAGL0J04070g	CAGL0J03894g
CAGL0J04576g	CAGL0J03894g
CAGL0J05984g	CAGL0J03894g
CAGL0J06374g	CAGL0J03894g
CAGL0J07062g	CAGL0J03894g
CAGL0J07678g	CAGL0J03894g
CAGL0J07766g	CAGL0J03894g
CAGL0J08679g	CAGL0J03894g
CAGL0J09614g	CAGL0J03894g
CAGL0J10010g	CAGL0J03894g
CAGL0J10164g	CAGL0J03894g
CAGL0J10362g	CAGL0J03894g
CAGL0K01859g	CAGL0J03894g
CAGL0K02233g	CAGL0J03894g
CAGL0K06061g	CAGL0J03894g
CAGL0K06567g	CAGL0J03894g
CAGL0K07205g	CAGL0J03894g
CAGL0K09042g	CAGL0J03894g
CAGL0K09724g	CAGL0J03894g
CAGL0K10362g	CAGL0J03894g
CAGL0K10780g	CAGL0J03894g
CAGL0L00979g	CAGL0J03894g
CAGL0L02079g	CAGL0J03894g
CAGL0L02937g	CAGL0J03894g
CAGL0L03806g	CAGL0J03894g
CAGL0L03846g	CAGL0J03894g
CAGL0L04510g	CAGL0J03894g
CAGL0L05500g	CAGL0J03894g
CAGL0L08114g	CAGL0J03894g
CAGL0L08118g	CAGL0J03894g
CAGL0L08184g	CAGL0J03894g
CAGL0L08756g	CAGL0J03894g
CAGL0L10142g	CAGL0J03894g
CAGL0L10868g	CAGL0J03894g
CAGL0L10890g	CAGL0J03894g
CAGL0L11000g	CAGL0J03894g
CAGL0L11506g	CAGL0J03894g
CAGL0M05775g	CAGL0J03894g
CAGL0M06369g	CAGL0J03894g
CAGL0M06457g	CAGL0J03894g
CAGL0M07656g	CAGL0J03894g
CAGL0M07722g	CAGL0J03894g
CAGL0M11110g	CAGL0J03894g
CAGL0L01771g	CAGL0J03916g
CAGL0J04070g	CAGL0J04004g
CAGL0J07678g	CAGL0J04004g
CAGL0J10824g	CAGL0J04004g
CAGL0K03091g	CAGL0J04004g
CAGL0K09724g	CAGL0J04004g
CAGL0K10824g	CAGL0J04004g
CAGL0L03696g	CAGL0J04004g
CAGL0L08756g	CAGL0J04004g
CAGL0L10142g	CAGL0J04004g
CAGL0L10780g	CAGL0J04004g
CAGL0L10890g	CAGL0J04004g
CAGL0L11506g	CAGL0J04004g
CAGL0L12364g	CAGL0J04004g
CAGL0M00770g	CAGL0J04004g
CAGL0J04576g	CAGL0J04070g
CAGL0J06374g	CAGL0J04070g
CAGL0J07678g	CAGL0J04070g
CAGL0J07766g	CAGL0J04070g
CAGL0J08679g	CAGL0J04070g
CAGL0J09614g	CAGL0J04070g
CAGL0J10010g	CAGL0J04070g
CAGL0J10164g	CAGL0J04070g
CAGL0J10362g	CAGL0J04070g
CAGL0J10824g	CAGL0J04070g
CAGL0K01859g	CAGL0J04070g
CAGL0K03091g	CAGL0J04070g
CAGL0K06061g	CAGL0J04070g
CAGL0K06567g	CAGL0J04070g
CAGL0K07205g	CAGL0J04070g
CAGL0K09042g	CAGL0J04070g
CAGL0K09724g	CAGL0J04070g
CAGL0L03806g	CAGL0J04070g
CAGL0L04510g	CAGL0J04070g
CAGL0L05500g	CAGL0J04070g
CAGL0L08114g	CAGL0J04070g
CAGL0L08118g	CAGL0J04070g
CAGL0L08184g	CAGL0J04070g
CAGL0L08756g	CAGL0J04070g
CAGL0L10142g	CAGL0J04070g
CAGL0L10890g	CAGL0J04070g
CAGL0L11506g	CAGL0J04070g
CAGL0L12364g	CAGL0J04070g
CAGL0L13156g	CAGL0J04070g
CAGL0M00770g	CAGL0J04070g
CAGL0M05775g	CAGL0J04070g
CAGL0M07656g	CAGL0J04070g
CAGL0M11110g	CAGL0J04070g
CAGL0J05258g	CAGL0J04224g
CAGL0J05478g	CAGL0J04224g
CAGL0J05852g	CAGL0J04224g
CAGL0J06380g	CAGL0J04224g
CAGL0J06666g	CAGL0J04224g
CAGL0J09724g	CAGL0J04224g
CAGL0J10978g	CAGL0J04224g
CAGL0J11132g	CAGL0J04224g
CAGL0J11858g	CAGL0J04224g
CAGL0K00847g	CAGL0J04224g
CAGL0K04851g	CAGL0J04224g
CAGL0K05753g	CAGL0J04224g
CAGL0K07111g	CAGL0J04224g
CAGL0K07436g	CAGL0J04224g
CAGL0K08206g	CAGL0J04224g
CAGL0L02321g	CAGL0J04224g
CAGL0L03982g	CAGL0J04224g
CAGL0L04070g	CAGL0J04224g
CAGL0L08294g	CAGL0J04224g
CAGL0L09020g	CAGL0J04224g
CAGL0L11814g	CAGL0J04224g
CAGL0L12914g	CAGL0J04224g
CAGL0L12936g	CAGL0J04224g
CAGL0M00418g	CAGL0J04224g
CAGL0M05995g	CAGL0J04224g
CAGL0M07001g	CAGL0J04224g
CAGL0M09581g	CAGL0J04224g
CAGL0M09669g	CAGL0J04224g
CAGL0J05852g	CAGL0J04268g
CAGL0J08547g	CAGL0J04268g
CAGL0J09328g	CAGL0J04268g
CAGL0K00110g	CAGL0J04268g
CAGL0K00869g	CAGL0J04268g
CAGL0K01749g	CAGL0J04268g
CAGL0K04719g	CAGL0J04268g
CAGL0K04851g	CAGL0J04268g
CAGL0K05247g	CAGL0J04268g
CAGL0K05687g	CAGL0J04268g
CAGL0K08206g	CAGL0J04268g
CAGL0K11858g	CAGL0J04268g
CAGL0K12518g	CAGL0J04268g
CAGL0L00473g	CAGL0J04268g
CAGL0L00957g	CAGL0J04268g
CAGL0L03377g	CAGL0J04268g
CAGL0L03982g	CAGL0J04268g
CAGL0L04598g	CAGL0J04268g
CAGL0L06512g	CAGL0J04268g
CAGL0L09020g	CAGL0J04268g
CAGL0L09383g	CAGL0J04268g
CAGL0L09537g	CAGL0J04268g
CAGL0L11814g	CAGL0J04268g
CAGL0L11902g	CAGL0J04268g
CAGL0L12914g	CAGL0J04268g
CAGL0M02167g	CAGL0J04268g
CAGL0M02387g	CAGL0J04268g
CAGL0M03025g	CAGL0J04268g
CAGL0M09229g	CAGL0J04268g
CAGL0M09669g	CAGL0J04268g
CAGL0M12947g	CAGL0J04268g
CAGL0J05984g	CAGL0J04466g
CAGL0J09614g	CAGL0J04466g
CAGL0K00715g	CAGL0J04466g
CAGL0K08338g	CAGL0J04466g
CAGL0L01089g	CAGL0J04466g
CAGL0L03846g	CAGL0J04466g
CAGL0L04510g	CAGL0J04466g
CAGL0L06160g	CAGL0J04466g
CAGL0L11000g	CAGL0J04466g
CAGL0M06369g	CAGL0J04466g
CAGL0M06457g	CAGL0J04466g
CAGL0M07722g	CAGL0J04466g
CAGL0J05984g	CAGL0J04576g
CAGL0J06374g	CAGL0J04576g
CAGL0J07062g	CAGL0J04576g
CAGL0J07678g	CAGL0J04576g
CAGL0J07766g	CAGL0J04576g
CAGL0J08679g	CAGL0J04576g
CAGL0J09614g	CAGL0J04576g
CAGL0J10010g	CAGL0J04576g
CAGL0J10164g	CAGL0J04576g
CAGL0J10362g	CAGL0J04576g
CAGL0K01859g	CAGL0J04576g
CAGL0K02233g	CAGL0J04576g
CAGL0K06061g	CAGL0J04576g
CAGL0K06567g	CAGL0J04576g
CAGL0K07205g	CAGL0J04576g
CAGL0K09042g	CAGL0J04576g
CAGL0K09724g	CAGL0J04576g
CAGL0K10362g	CAGL0J04576g
CAGL0K10780g	CAGL0J04576g
CAGL0K12100g	CAGL0J04576g
CAGL0L00979g	CAGL0J04576g
CAGL0L02079g	CAGL0J04576g
CAGL0L02937g	CAGL0J04576g
CAGL0L03806g	CAGL0J04576g
CAGL0L03846g	CAGL0J04576g
CAGL0L04510g	CAGL0J04576g
CAGL0L05500g	CAGL0J04576g
CAGL0L06160g	CAGL0J04576g
CAGL0L08114g	CAGL0J04576g
CAGL0L08118g	CAGL0J04576g
CAGL0L08184g	CAGL0J04576g
CAGL0L08756g	CAGL0J04576g
CAGL0L10142g	CAGL0J04576g
CAGL0L10868g	CAGL0J04576g
CAGL0L10890g	CAGL0J04576g
CAGL0L11000g	CAGL0J04576g
CAGL0L11506g	CAGL0J04576g
CAGL0L13156g	CAGL0J04576g
CAGL0M05775g	CAGL0J04576g
CAGL0M06369g	CAGL0J04576g
CAGL0M06457g	CAGL0J04576g
CAGL0M07656g	CAGL0J04576g
CAGL0M07722g	CAGL0J04576g
CAGL0M10241g	CAGL0J04576g
CAGL0M11110g	CAGL0J04576g
CAGL0K01177g	CAGL0J04950g
CAGL0K04103g	CAGL0J04950g
CAGL0K06633g	CAGL0J04950g
CAGL0K07590g	CAGL0J04950g
CAGL0K09372g	CAGL0J04950g
CAGL0K09988g	CAGL0J04950g
CAGL0K10780g	CAGL0J04950g
CAGL0K11231g	CAGL0J04950g
CAGL0L11506g	CAGL0J04950g
CAGL0M01364g	CAGL0J04950g
CAGL0J07980g	CAGL0J05082g
CAGL0K04301g	CAGL0J05082g
CAGL0K05813g	CAGL0J05082g
CAGL0L06864g	CAGL0J05082g
CAGL0L09273g	CAGL0J05082g
CAGL0M03003g	CAGL0J05082g
CAGL0M05401g	CAGL0J05082g
CAGL0M05665g	CAGL0J05082g
CAGL0M05951g	CAGL0J05082g
CAGL0M11704g	CAGL0J05082g
CAGL0M14069g	CAGL0J05082g
CAGL0J05478g	CAGL0J05258g
CAGL0J05852g	CAGL0J05258g
CAGL0J06380g	CAGL0J05258g
CAGL0J06666g	CAGL0J05258g
CAGL0J09944g	CAGL0J05258g
CAGL0J10978g	CAGL0J05258g
CAGL0J11132g	CAGL0J05258g
CAGL0K00110g	CAGL0J05258g
CAGL0K00847g	CAGL0J05258g
CAGL0K00869g	CAGL0J05258g
CAGL0K01749g	CAGL0J05258g
CAGL0K04851g	CAGL0J05258g
CAGL0K07111g	CAGL0J05258g
CAGL0K07183g	CAGL0J05258g
CAGL0K07436g	CAGL0J05258g
CAGL0K08206g	CAGL0J05258g
CAGL0K12518g	CAGL0J05258g
CAGL0L02321g	CAGL0J05258g
CAGL0L03982g	CAGL0J05258g
CAGL0L04070g	CAGL0J05258g
CAGL0L08294g	CAGL0J05258g
CAGL0L09020g	CAGL0J05258g
CAGL0L11814g	CAGL0J05258g
CAGL0M00418g	CAGL0J05258g
CAGL0M02387g	CAGL0J05258g
CAGL0M07001g	CAGL0J05258g
CAGL0M09581g	CAGL0J05258g
CAGL0M09669g	CAGL0J05258g
CAGL0J10846g	CAGL0J05390g
CAGL0K04499g	CAGL0J05390g
CAGL0L03377g	CAGL0J05390g
CAGL0L05236g	CAGL0J05390g
CAGL0L05786g	CAGL0J05390g
CAGL0L07502g	CAGL0J05390g
CAGL0L12914g	CAGL0J05390g
CAGL0M04191g	CAGL0J05390g
CAGL0M09020g	CAGL0J05390g
CAGL0M09713g	CAGL0J05390g
CAGL0M13717g	CAGL0J05390g
CAGL0J05852g	CAGL0J05478g
CAGL0J06380g	CAGL0J05478g
CAGL0J06666g	CAGL0J05478g
CAGL0J09724g	CAGL0J05478g
CAGL0J10978g	CAGL0J05478g
CAGL0J11132g	CAGL0J05478g
CAGL0J11792g	CAGL0J05478g
CAGL0J11858g	CAGL0J05478g
CAGL0K00847g	CAGL0J05478g
CAGL0K02409g	CAGL0J05478g
CAGL0K04851g	CAGL0J05478g
CAGL0K05753g	CAGL0J05478g
CAGL0K07111g	CAGL0J05478g
CAGL0K07436g	CAGL0J05478g
CAGL0K08206g	CAGL0J05478g
CAGL0K12518g	CAGL0J05478g
CAGL0L00759g	CAGL0J05478g
CAGL0L02321g	CAGL0J05478g
CAGL0L03377g	CAGL0J05478g
CAGL0L03982g	CAGL0J05478g
CAGL0L04070g	CAGL0J05478g
CAGL0L08294g	CAGL0J05478g
CAGL0L09020g	CAGL0J05478g
CAGL0L11814g	CAGL0J05478g
CAGL0L12914g	CAGL0J05478g
CAGL0L12936g	CAGL0J05478g
CAGL0M00418g	CAGL0J05478g
CAGL0M04191g	CAGL0J05478g
CAGL0M05995g	CAGL0J05478g
CAGL0M07001g	CAGL0J05478g
CAGL0M09581g	CAGL0J05478g
CAGL0M09669g	CAGL0J05478g
CAGL0M09713g	CAGL0J05478g
CAGL0M12881g	CAGL0J05478g
CAGL0J06380g	CAGL0J05852g
CAGL0J06666g	CAGL0J05852g
CAGL0J08547g	CAGL0J05852g
CAGL0J09328g	CAGL0J05852g
CAGL0J09724g	CAGL0J05852g
CAGL0J10846g	CAGL0J05852g
CAGL0J10978g	CAGL0J05852g
CAGL0J11132g	CAGL0J05852g
CAGL0J11792g	CAGL0J05852g
CAGL0K00110g	CAGL0J05852g
CAGL0K00847g	CAGL0J05852g
CAGL0K00869g	CAGL0J05852g
CAGL0K01749g	CAGL0J05852g
CAGL0K04851g	CAGL0J05852g
CAGL0K07111g	CAGL0J05852g
CAGL0K07436g	CAGL0J05852g
CAGL0K08206g	CAGL0J05852g
CAGL0K12518g	CAGL0J05852g
CAGL0L02321g	CAGL0J05852g
CAGL0L03377g	CAGL0J05852g
CAGL0L03982g	CAGL0J05852g
CAGL0L04070g	CAGL0J05852g
CAGL0L05786g	CAGL0J05852g
CAGL0L08294g	CAGL0J05852g
CAGL0L09020g	CAGL0J05852g
CAGL0L09537g	CAGL0J05852g
CAGL0L11814g	CAGL0J05852g
CAGL0L11902g	CAGL0J05852g
CAGL0L12914g	CAGL0J05852g
CAGL0M00418g	CAGL0J05852g
CAGL0M02167g	CAGL0J05852g
CAGL0M02387g	CAGL0J05852g
CAGL0M03025g	CAGL0J05852g
CAGL0M04191g	CAGL0J05852g
CAGL0M05995g	CAGL0J05852g
CAGL0M07001g	CAGL0J05852g
CAGL0M09581g	CAGL0J05852g
CAGL0M09669g	CAGL0J05852g
CAGL0M09713g	CAGL0J05852g
CAGL0M12947g	CAGL0J05852g
CAGL0J07062g	CAGL0J05984g
CAGL0J07766g	CAGL0J05984g
CAGL0J08679g	CAGL0J05984g
CAGL0J09614g	CAGL0J05984g
CAGL0J10010g	CAGL0J05984g
CAGL0J10362g	CAGL0J05984g
CAGL0J11682g	CAGL0J05984g
CAGL0K02233g	CAGL0J05984g
CAGL0K06567g	CAGL0J05984g
CAGL0K08184g	CAGL0J05984g
CAGL0K08338g	CAGL0J05984g
CAGL0L00979g	CAGL0J05984g
CAGL0L01089g	CAGL0J05984g
CAGL0L02079g	CAGL0J05984g
CAGL0L02937g	CAGL0J05984g
CAGL0L03846g	CAGL0J05984g
CAGL0L04510g	CAGL0J05984g
CAGL0L04664g	CAGL0J05984g
CAGL0L06160g	CAGL0J05984g
CAGL0L08114g	CAGL0J05984g
CAGL0L08184g	CAGL0J05984g
CAGL0L10868g	CAGL0J05984g
CAGL0L11000g	CAGL0J05984g
CAGL0M06369g	CAGL0J05984g
CAGL0M06457g	CAGL0J05984g
CAGL0M07271g	CAGL0J05984g
CAGL0M07722g	CAGL0J05984g
